deal_id;type;content
*      254;BIDS;    1P      passe       2C      passe   
*      254;RULE;    19                  47              
*      254;BIDS;    2P      passe     passe     passe   
*      254;RULE;   556                                  
*      255;DEAL;AJT8762-84-KQ-J8, T9653-JT9-KQ954, K953-AQ-87632-32, Q4-KJ72-A54-AT76
*      255;DIRS;  North      East     South      West
*      255;BIDS;  passe     passe     passe       1T    
*      255;RULE;                                  17    
*      255;BIDS;    1P      passe       3P      passe   
*      255;RULE;    21                  26              
*      255;BIDS;  passe     passe   
*      255;RULE;                    
*      256;DEAL;K42-J5-T873-KQT8, J95-AQT7-K92-AJ3, AQ63-K2-J54-9754, T87-98643-AQ6-62
*      256;DIRS;  North      East     South      West
*      256;BIDS;  passe      1SA      passe       2K    
*      256;RULE;              10                 287    
*      256;BIDS;  passe       2C      passe     passe   
*      256;RULE;             349                        
*      256;BIDS;  passe   
*      256;RULE;          
*      257;DEAL;T52-QJ863-QJ65-A, J6-KT72-KT98-K98, AKQ73-54-43-QT54, 984-A9-A72-J7632
*      257;DIRS;  North      East     South      West
*      257;BIDS;  passe     passe       1P      passe   
*      257;RULE;                        19              
*      257;BIDS;    1C      passe      1SA      passe   
*      257;RULE;    19                  35              
*      257;BIDS;  passe     passe   
*      257;RULE;                    
*      258;DEAL;KT7-42-KT432-943, A96543-AJT97-J6, J2-Q8653-85-KQ85, Q8-K-AQ97-AJT762
*      258;DIRS;  North      East     South      West
*      258;BIDS;  passe     passe       1C        1T    
*      258;RULE;                        19        17    
*      258;BIDS;  passe     passe     passe   
*      258;RULE;                              
*      259;DEAL;T952-Q63-K98-Q84, KQ8-KT-AQJ5-J632, A43-A4-7632-AK95, J76-J98752-T4-T7
*      259;DIRS;  North      East     South      West
*      259;BIDS;  passe      1SA       1SA      passe   
*      259;RULE;              10        10              
*      259;BIDS;  passe     passe   
*      259;RULE;                    
*      260;DEAL;A-754-AJ652-K642, J95-QJ32-943-J93, KT8432-98-Q-QT85, Q76-AKT6-KT87-A7
*      260;DIRS;  North      East     South      West
*      260;BIDS;    1K      passe       1P       1SA    
*      260;RULE;    17                  62       209    
*      260;BIDS;  passe     passe     passe   
*      260;RULE;                              
*      261;DEAL;QT73-2-AKT4-AQ75, 854-KQ8-9732-T84, AJ6-T97643-QJ5-9, K92-AJ5-86-KJ632
*      261;DIRS;  North      East     South      West
*      261;BIDS;    1K      passe       1C      passe   
*      261;RULE;    17                  62              
*      261;BIDS;    1P      passe     passe     passe   
*      261;RULE;   511                                  
*      262;DEAL;Q6-KT98642-K-KJ2, AK98-Q5-AQ32-A84, T5432-JT9864-QT, J7-AJ73-75-97653
*      262;DIRS;  North      East     South      West
*      262;BIDS;    1C      passe       1P      passe   
*      262;RULE;    16                  49              
*      262;BIDS;    2C      passe     passe     passe   
*      262;RULE;   548                                  
*      263;DEAL;T-9876-97532-532, K7-AQT5-Q8-AKT87, AJ94-KJ4-AKT6-64, Q86532-32-J4-QJ9
*      263;DIRS;  North      East     South      West
*      263;BIDS;  passe       1T       1SA      passe   
*      263;RULE;              17        10              
*      263;BIDS;  passe     passe   
*      263;RULE;   291              
*      264;DEAL;KT8753-743-Q2-T3, 64-AK2-AT865-A85, Q-T86-J9743-9642, AJ92-QJ95-K-KQJ7
*      264;DIRS;  North      East     South      West
*      264;BIDS;  passe      1SA      passe       2T    
*      264;RULE;              10                 272    
*      264;BIDS;  passe       2K      passe     passe   
*      264;RULE;             302                        
*      264;BIDS;  passe   
*      264;RULE;          
*      265;DEAL;5-KJT8-T642-KJ92, QT84-Q94-53-T865, AJ7-76532-A87-Q4, K9632-A-KQJ9-A73
*      265;DIRS;  North      East     South      West
*      265;BIDS;  passe     passe       1C        1P    
*      265;RULE;                        19        16    
*      265;BIDS;  passe     passe     passe   
*      265;RULE;                              
*      266;DEAL;T65-AJ3-QJ87543, 874-Q4-KT96-AT72, AQJ32-985-A-KQJ5, K9-KT762-2-98643
*      266;DIRS;  North      East     South      West
*      266;BIDS;  passe     passe       1P      passe   
*      266;RULE;                        16              
*      266;BIDS;  passe     passe   
*      266;RULE;                    
*      267;DEAL;987642-J542-6-A3, J3-7-KJ98742-QJ9, AQT-AKQ8-T5-KT76, K5-T963-AQ3-8542
*      267;DIRS;  North      East     South      West
*      267;BIDS;  passe       3K        1T      passe   
*      267;RULE;              23        17              
*      267;BIDS;  passe     passe   
*      267;RULE;                    
*      268;DEAL;942-A9652-652-62, AJT53-KQT-4-KQ74, Q8-873-KQT973-AJ, K76-J4-AJ8-T9853
*      268;DIRS;  North      East     South      West
*      268;BIDS;  passe       1P        1K      passe   
*      268;RULE;              16        17              
*      268;BIDS;  passe     passe   
*      268;RULE;                    
*      269;DEAL;QJT7-AK65-T8-A96, K8-QJ43-K962-Q82, A643-T8-AQ4-KJ74, 952-972-J753-T53
*      269;DIRS;  North      East     South      West
*      269;BIDS;    1T      passe       1P      passe   
*      269;RULE;    17                  61              
*      269;BIDS;    2P      passe       3T      passe   
*      269;RULE;   435                 759              
*      269;BIDS;    3P      passe       4P      passe   
*      269;RULE;                                        
*      269;BIDS;  passe     passe   
*      269;RULE;                    
*      270;DEAL;65-AQ643-KQT-T53, KJ73-T7-A9542-Q9, A982-2-J8763-K74, QT4-KJ985-AJ862
*      270;DIRS;  North      East     South      West
*      270;BIDS;  passe     passe     passe     passe   
*      270;RULE;                                        
*      271;DEAL;82-T6-AKJ872-AT9, 9653-J72-T953-75, AKJ4-953-Q4-QJ62, QT7-AKQ84-6-K843
*      271;DIRS;  North      East     South      West
*      271;BIDS;    1K      passe       1P        2C    
*      271;RULE;    17                  61       204    
*      271;BIDS;  passe     passe     passe   
*      271;RULE;                              
*      272;DEAL;AQT762-3-T972-85, J43-J5-K864-JT63, 8-Q9874-Q5-K9742, K95-AKT62-AJ3-AQ
*      272;DIRS;  North      East     South      West
*      272;BIDS;  passe     passe     passe       2T    
*      272;RULE;                                  6     
*      272;BIDS;  passe     passe     passe   
*      272;RULE;                              
*      273;DEAL;AQ53-9-A6-QT9862, K9842-QT85-QJ5-K, JT6-72-KT972-AJ4, 7-AKJ643-843-753
*      273;DIRS;  North      East     South      West
*      273;BIDS;    1T        1P      passe     passe   
*      273;RULE;    17       190                        
*      273;BIDS;  passe   
*      273;RULE;          
*      274;DEAL;AQ-T832-AKT-JT76, KJT74-95-43-A532, 652-K-QJ765-KQ98, 983-AQJ764-982-4
*      274;DIRS;  North      East     South      West
*      274;BIDS;    1T        1P        2P      passe   
*      274;RULE;    17       190       155              
*      274;BIDS;  passe     passe   
*      274;RULE;                    
*      275;DEAL;KT6-QT87-T8-AK43, 74-J-KQ9532-QT76, Q52-A532-AJ4-J98, AJ983-K964-76-52
*      275;DIRS;  North      East     South      West
*      275;BIDS;    1T        1K      passe     passe   
*      275;RULE;    17       190                        
*      275;BIDS;  passe   
*      275;RULE;          
*      276;DEAL;JT862-T75-JT932, 5-AKQ84-Q74-8764, K9743-92-6-KQT32, AQ-J63-AK85-AJ95
*      276;DIRS;  North      East     South      West
*      276;BIDS;  passe     passe       1P        1K    
*      276;RULE;                        19        17    
*      276;BIDS;  passe     passe     passe   
*      276;RULE;                              
*      277;DEAL;KJ3-QJ643-QJ8-A6, 752-T95-A742-853, A64-K7-KT53-JT74, QT98-A82-96-KQ92
*      277;DIRS;  North      East     South      West
*      277;BIDS;    1C      passe       2T      passe   
*      277;RULE;    16                  48              
*      277;BIDS;    2C      passe     passe     passe   
*      277;RULE;   554                                  
*      278;DEAL;A986-A-T86542-32, K753-865432-K9-J, QT2-QJ7-AJ3-AK95, J4-KT9-Q7-QT8764
*      278;DIRS;  North      East     South      West
*      278;BIDS;  passe     passe      1SA      passe   
*      278;RULE;                        10              
*      278;BIDS;    2T      passe       2K      passe   
*      278;RULE;   272                 302              
*      278;BIDS;  passe     passe   
*      278;RULE;                    
*      279;DEAL;A8-T654-A2-KT764, QJ652-AK7-QJ-A32, K93-Q982-8653-85, T74-J3-KT974-QJ9
*      279;DIRS;  North      East     South      West
*      279;BIDS;  passe      1SA      passe     passe   
*      279;RULE;              10                 291    
*      279;BIDS;  passe   
*      279;RULE;          
*      280;DEAL;52-J8-K76532-K63, 4-K6532-T4-T9754, AKJT863-Q7-AJ9-Q, Q97-AT94-Q8-AJ82
*      280;DIRS;  North      East     South      West
*      280;BIDS;  passe     passe       1P        1T    
*      280;RULE;                        16        17    
*      280;BIDS;  passe     passe     passe   
*      280;RULE;                              
*      281;DEAL;QJT7-AK42-JT9-J5, 964-T873-AKQ42-Q, AK832-9-765-9743, 5-QJ65-83-AKT862
*      281;DIRS;  North      East     South      West
*      281;BIDS;    1K      passe       1P        2T    
*      281;RULE;    17                  62       202    
*      281;BIDS;  passe     passe     passe   
*      281;RULE;                              
*      282;DEAL;T43-JT65-984-JT9, QJ8-K8-AT5-A8764, AK9752-AQ73-J3-2, 6-942-KQ762-KQ53
*      282;DIRS;  North      East     South      West
*      282;BIDS;  passe       1T        1P      passe   
*      282;RULE;              17        16              
*      282;BIDS;  passe     passe   
*      282;RULE;                    
*      283;DEAL;732-842-Q9-AKQ42, 854-K953-A652-65, T-AQJT6-JT74-JT3, AKQJ96-7-K83-987
*      283;DIRS;  North      East     South      West
*      283;BIDS;  passe     passe       1C        1P    
*      283;RULE;                        19        16    
*      283;BIDS;  passe     passe     passe   
*      283;RULE;                              
*      284;DEAL;KJT753-6543-Q8-T, 2-QT92-KT-AQJ943, Q986-AK8-642-865, A4-J7-AJ9753-K72
*      284;DIRS;  North      East     South      West
*      284;BIDS;  passe       1T      passe       1K    
*      284;RULE;              17                  17    
*      284;BIDS;  passe     passe     passe   
*      284;RULE;                              
*      285;DEAL;J76-Q652-A942-Q3, AK2-AJ9-J7-AKJ86, T8543-KT3-KT63-9, Q9-874-Q85-T7542
*      285;DIRS;  North      East     South      West
*      285;BIDS;  passe       2T      passe     passe   
*      285;RULE;              7                         
*      285;BIDS;  passe   
*      285;RULE;          
*      286;DEAL;7-765-AKQ52-9875, AJ8-KQ983-84-KQ4, QT9432-A4-T9-J32, K65-JT2-J763-AT6
*      286;DIRS;  North      East     South      West
*      286;BIDS;  passe      1SA      passe      2SA    
*      286;RULE;              10                 275    
*      286;BIDS;  passe      4SA      passe     passe   
*      286;RULE;             277                        
*      286;BIDS;  passe   
*      286;RULE;          
*      287;DEAL;863-Q985-A-A9432, K4-T743-T852-Q87, AJT2-KJ-K764-J65, Q975-A62-QJ93-KT
*      287;DIRS;  North      East     South      West
*      287;BIDS;  passe     passe       1K        1K    
*      287;RULE;                        17        17    
*      287;BIDS;  passe     passe     passe   
*      287;RULE;                              
*      288;DEAL;AK-AT75-A986-T75, Q654-K96-KQT2-Q6, 972-QJ82-73-9843, JT83-43-J54-AKJ2
*      288;DIRS;  North      East     South      West
*      288;BIDS;   1SA      passe     passe     passe   
*      288;RULE;    10                                  
*      289;DEAL;J5-AJ43-9762-T87, Q983-T2-KJ3-K942, 7-KQ9865-AQT-A65, AKT642-7-854-QJ3
*      289;DIRS;  North      East     South      West
